age,education,job,income,house,credit,sex,relationship,country,savings,purpose,credit_score,expenses,loan
46,phd,manager,85522,rent,32268,male,single,europa,84293,education,5,2970,good
58,phd,manager,81712,rent,29147,female,divorziato/a,italia,74403,car,4,2881,good
55,magistrale,manager,82064,rent,29160,male,divorziato/a,extra-europa,77266,house,3,3067,good
55,magistrale,impiegato,60149,rent,5618,female,divorziato/a,extra-europa,52256,furniture,5,1527,good
56,phd,ceo,103990,rent,694,female,single,europa,97895,education,3,3995,good
52,triennale,manager,92726,rent,43831,female,sposato/a,europa,89262,furniture,3,3052,good
44,triennale,ceo,85678,rent,19695,male,vedovo/a,europa,102511,house,3,3976,good
31,triennale,ceo,95891,rent,19554,male,sposato/a,extra-europa,105129,house,3,3991,good
30,triennale,impiegato,61269,own,19226,female,sposato/a,extra-europa,56823,house,5,1211,good
31,phd,manager,84870,own,25493,male,sposato/a,europa,69476,furniture,5,3137,good
53,triennale,impiegato,61985,rent,6598,male,sposato/a,europa,56458,furniture,6,1078,good
39,phd,ceo,101301,rent,28233,male,divorziato/a,italia,107819,education,5,3880,good
36,triennale,ceo,111136,rent,24527,male,vedovo/a,extra-europa,98678,house,5,3758,good
52,phd,manager,84086,rent,31852,female,sposato/a,italia,79184,education,3,3116,good
42,magistrale,impiegato,58109,rent,28627,male,sposato/a,europa,67873,car,6,1450,good
33,phd,impiegato,64732,own,26064,male,single,extra-europa,54975,furniture,6,1371,good
48,phd,manager,80893,rent,49443,female,divorziato/a,extra-europa,77849,furniture,4,2926,good
31,phd,manager,81993,rent,33889,female,divorziato/a,italia,100766,education,5,3068,good
43,magistrale,impiegato,57848,own,18335,female,divorziato/a,europa,52627,furniture,6,1050,good
55,phd,ceo,94930,rent,5954,female,divorziato/a,italia,119047,education,3,4088,good
47,phd,ceo,102988,own,29798,male,sposato/a,extra-europa,108947,education,6,3862,good
40,triennale,ceo,83720,rent,13847,female,sposato/a,italia,98594,house,3,4009,good
46,magistrale,manager,81589,own,13961,male,vedovo/a,extra-europa,81751,house,3,2779,good
53,phd,ceo,90767,rent,9713,male,sposato/a,europa,115242,house,3,3958,good
59,phd,ceo,85870,rent,5115,female,single,extra-europa,104477,education,6,4034,good
54,magistrale,impiegato,57336,rent,1821,male,sposato/a,europa,62560,furniture,5,1326,good
42,triennale,ceo,114892,rent,15510,female,divorziato/a,europa,102587,house,5,4207,good
36,phd,ceo,96788,rent,13227,female,sposato/a,extra-europa,87520,car,6,3875,good
52,phd,ceo,99260,rent,49937,female,sposato/a,extra-europa,106103,furniture,5,4081,good
50,phd,ceo,98058,own,28488,female,vedovo/a,europa,100002,education,3,4027,good
49,magistrale,manager,91027,own,24888,male,divorziato/a,extra-europa,98083,car,6,3010,good
54,phd,manager,80634,rent,44810,male,divorziato/a,extra-europa,71246,house,3,3147,good
36,triennale,impiegato,55076,rent,14327,male,vedovo/a,europa,55039,car,6,1376,good
59,phd,ceo,109432,own,24596,male,single,extra-europa,106278,car,4,3922,good
37,phd,ceo,85725,own,28439,female,divorziato/a,italia,109667,education,4,3837,good
49,magistrale,manager,89059,rent,13510,male,divorziato/a,italia,91287,furniture,3,2909,good
53,triennale,ceo,118673,own,19742,male,sposato/a,extra-europa,104030,furniture,6,3901,good
50,magistrale,manager,90358,rent,21428,male,vedovo/a,extra-europa,76513,furniture,3,2921,good
33,magistrale,ceo,116703,rent,7910,male,sposato/a,extra-europa,104740,house,6,4054,good
43,phd,manager,83959,rent,49534,male,sposato/a,europa,84052,house,3,3171,good
50,phd,ceo,96328,rent,15974,male,divorziato/a,italia,116250,car,5,3932,good
59,phd,ceo,101413,rent,38396,male,sposato/a,extra-europa,95693,education,4,3936,good
33,magistrale,manager,87718,rent,34542,male,sposato/a,extra-europa,84735,furniture,4,3046,good
39,triennale,ceo,92202,own,29974,female,divorziato/a,europa,86675,house,4,3959,good
46,phd,ceo,94579,own,21051,male,divorziato/a,europa,107840,furniture,6,4033,good
49,triennale,manager,94860,rent,11300,male,sposato/a,europa,93980,car,4,3148,good
39,phd,ceo,93231,rent,32314,male,sposato/a,europa,88028,education,5,3935,good
53,phd,ceo,94463,rent,15196,male,sposato/a,europa,104500,education,4,3895,good
59,phd,impiegato,65726,own,26874,male,vedovo/a,italia,67199,education,6,1394,good
55,triennale,impiegato,72164,rent,8527,male,vedovo/a,extra-europa,57124,car,5,1373,good
42,phd,manager,82759,rent,49961,female,divorziato/a,extra-europa,82459,car,3,2931,good
46,phd,manager,89114,own,37702,female,divorziato/a,europa,89911,furniture,5,2963,good
53,triennale,manager,83667,rent,27797,male,vedovo/a,extra-europa,70375,house,4,2973,good
55,phd,ceo,97841,rent,13239,female,sposato/a,extra-europa,122718,education,3,3943,good
42,triennale,manager,83589,rent,19110,female,sposato/a,italia,99246,house,6,3162,good
49,phd,impiegato,61271,rent,48911,female,single,europa,56994,education,6,1129,good
39,phd,impiegato,53448,own,1588,female,single,extra-europa,53070,car,6,1221,good
30,phd,impiegato,60115,rent,4196,male,single,extra-europa,78206,car,5,1260,good
52,magistrale,ceo,108942,rent,48065,female,vedovo/a,europa,106733,furniture,4,4013,good
30,phd,ceo,97151,rent,35613,male,single,europa,100359,education,3,3946,good
54,phd,ceo,91577,rent,45702,female,sposato/a,extra-europa,101961,car,5,4077,good
35,magistrale,impiegato,68118,own,16800,female,sposato/a,europa,61256,furniture,6,1259,good
56,magistrale,impiegato,61421,rent,41443,female,divorziato/a,italia,75405,furniture,5,1445,good
41,magistrale,ceo,104532,rent,38681,female,single,europa,105917,house,4,3979,good
36,phd,ceo,85874,rent,32111,male,sposato/a,europa,101303,furniture,6,4109,good
55,phd,ceo,114034,rent,5748,male,sposato/a,europa,97538,car,4,3923,good
45,triennale,manager,88838,rent,46246,male,sposato/a,europa,82478,car,4,2966,good
47,phd,ceo,89732,rent,43698,female,divorziato/a,italia,104781,education,5,4055,good
45,magistrale,impiegato,73055,rent,32435,female,sposato/a,europa,50457,furniture,5,1092,good
31,magistrale,manager,91751,rent,24509,female,sposato/a,extra-europa,96215,house,5,2915,good
51,phd,manager,96278,rent,9680,male,divorziato/a,extra-europa,85169,house,5,2980,good
32,phd,ceo,110713,rent,24456,male,single,italia,104863,education,5,4002,good
52,magistrale,ceo,102147,rent,19828,female,vedovo/a,italia,111535,furniture,3,4133,good
39,triennale,manager,88444,rent,37286,male,sposato/a,europa,70143,car,3,2882,good
38,magistrale,manager,93774,rent,4356,male,vedovo/a,extra-europa,63377,house,3,3069,good
56,triennale,manager,93444,rent,13591,male,divorziato/a,italia,91165,car,6,2866,good
39,triennale,ceo,107537,own,6081,female,sposato/a,italia,105379,car,6,4136,good
32,phd,ceo,111653,rent,16977,female,sposato/a,italia,93475,education,4,3808,good
59,phd,ceo,109626,rent,1316,female,single,extra-europa,96980,education,3,3918,good
54,phd,ceo,81865,rent,11512,male,sposato/a,italia,112738,house,5,3897,good
44,magistrale,manager,86942,rent,4634,male,sposato/a,extra-europa,78419,car,4,3079,good
53,triennale,impiegato,50407,own,37425,female,divorziato/a,extra-europa,51373,car,6,1250,good
43,magistrale,impiegato,61634,rent,13768,male,sposato/a,italia,68421,car,5,1167,good
31,magistrale,impiegato,64780,rent,44828,male,single,extra-europa,65050,furniture,6,1019,good
57,magistrale,ceo,112635,own,36718,male,sposato/a,europa,104693,house,3,4013,good
40,magistrale,ceo,98660,own,21070,female,sposato/a,italia,122899,furniture,5,3902,good
48,triennale,manager,89530,rent,13090,male,divorziato/a,italia,79794,house,6,2937,good
54,magistrale,ceo,107583,rent,37534,female,sposato/a,italia,95749,house,5,3977,good
45,phd,ceo,96416,own,16882,female,divorziato/a,italia,91272,car,5,4045,good
57,magistrale,impiegato,56359,own,20273,male,sposato/a,europa,36528,car,6,1231,good
47,phd,manager,95656,rent,24202,male,sposato/a,europa,85860,car,6,2983,good
42,magistrale,manager,80261,rent,30611,male,sposato/a,extra-europa,83419,car,6,3079,good
36,magistrale,ceo,93129,own,1243,male,sposato/a,italia,112517,house,5,3851,good
48,phd,ceo,94378,rent,14198,male,single,italia,103265,furniture,3,3946,good
43,triennale,manager,97046,own,44829,female,divorziato/a,europa,81858,house,6,2995,good
43,magistrale,manager,81827,rent,29705,male,divorziato/a,extra-europa,72758,house,3,3132,good
31,phd,impiegato,74647,own,16619,female,sposato/a,extra-europa,78947,house,5,1241,good
54,magistrale,manager,90058,rent,25196,male,sposato/a,extra-europa,63523,car,3,2930,good
47,triennale,ceo,95910,rent,9872,female,vedovo/a,italia,96989,furniture,6,4036,good
30,phd,manager,82566,own,42770,male,sposato/a,italia,75561,car,6,2942,good
51,magistrale,manager,81136,rent,12599,female,divorziato/a,italia,100588,furniture,3,2915,good
42,triennale,ceo,81188,rent,16482,male,single,europa,101524,house,5,3914,good
39,triennale,ceo,112450,rent,27386,male,sposato/a,italia,116053,house,5,4072,good
38,phd,manager,87391,rent,1064,male,sposato/a,europa,77782,car,3,3006,good
55,phd,manager,80720,rent,29593,male,vedovo/a,europa,90335,furniture,3,2940,good
40,phd,ceo,90053,own,17625,female,sposato/a,extra-europa,104481,house,6,3872,good
52,phd,manager,91837,rent,44324,male,sposato/a,extra-europa,76948,car,4,2954,good
40,phd,ceo,97447,rent,33493,female,sposato/a,italia,105023,furniture,3,4118,good
56,magistrale,manager,87957,rent,38409,female,single,extra-europa,69675,furniture,3,3029,good
44,phd,ceo,95883,rent,20359,male,vedovo/a,italia,103664,education,5,4033,good
45,phd,ceo,91096,rent,17477,female,vedovo/a,europa,104074,education,5,4036,good
59,phd,ceo,107644,own,24238,male,sposato/a,europa,105131,furniture,4,3988,good
56,phd,manager,85582,rent,12672,female,divorziato/a,italia,65644,house,5,2832,good
33,magistrale,impiegato,60942,rent,42750,male,single,europa,74173,furniture,5,1197,good
52,phd,manager,99747,rent,30738,female,divorziato/a,italia,81870,house,3,2953,good
42,phd,ceo,115271,rent,37662,female,sposato/a,europa,104511,house,4,4045,good
38,phd,manager,81232,rent,13493,female,single,italia,71285,education,5,2898,good
56,phd,ceo,98511,own,14146,male,divorziato/a,extra-europa,102967,furniture,5,4000,good
57,phd,manager,83000,rent,22363,male,sposato/a,europa,75968,car,3,2897,good
30,phd,ceo,93642,own,28192,male,sposato/a,italia,91129,education,4,3970,good
30,magistrale,impiegato,69409,rent,9072,female,sposato/a,extra-europa,73755,car,5,1106,good
37,phd,ceo,113100,own,2702,female,sposato/a,europa,101241,education,3,3929,good
40,triennale,impiegato,73851,rent,17000,male,sposato/a,italia,61138,furniture,5,1393,good
31,triennale,ceo,120289,rent,13380,male,single,italia,102966,house,5,3933,good
34,phd,ceo,107307,rent,43122,female,sposato/a,italia,92795,education,5,3886,good
51,phd,impiegato,64906,rent,18139,male,sposato/a,extra-europa,66140,education,6,1328,good
30,phd,ceo,86907,rent,13940,female,sposato/a,extra-europa,91708,education,4,4183,good
35,phd,manager,97074,own,31920,male,single,europa,83627,house,6,3019,good
54,phd,manager,93585,own,20266,female,sposato/a,italia,88556,furniture,5,3039,good
50,phd,ceo,114144,own,35278,male,divorziato/a,italia,94274,education,4,3929,good
39,phd,impiegato,59714,own,16644,female,divorziato/a,europa,45754,education,5,1370,good
54,magistrale,impiegato,63550,rent,5677,female,sposato/a,italia,61724,furniture,5,1201,good
42,phd,manager,82250,own,33837,male,divorziato/a,italia,67734,furniture,3,2911,good
44,phd,manager,89012,rent,42875,female,sposato/a,extra-europa,72180,education,5,3055,good
32,magistrale,ceo,111186,rent,48623,male,sposato/a,europa,96415,car,6,3889,good
43,triennale,manager,87001,rent,21808,male,sposato/a,italia,94147,furniture,4,2895,good
46,phd,ceo,101769,rent,44060,male,sposato/a,italia,91378,education,5,4161,good
35,magistrale,ceo,100150,rent,9461,male,divorziato/a,europa,91068,furniture,4,4001,good
42,phd,ceo,103944,rent,4042,female,vedovo/a,italia,102184,education,3,3963,good
56,triennale,manager,80479,rent,33835,male,sposato/a,extra-europa,69070,furniture,3,3027,good
41,magistrale,impiegato,65313,own,10560,female,divorziato/a,europa,85053,furniture,5,1358,good
58,phd,manager,87659,own,41827,male,divorziato/a,italia,71368,education,4,2962,good
44,phd,impiegato,68581,rent,41742,male,sposato/a,europa,70925,furniture,5,1207,good
42,phd,manager,82126,rent,28491,male,sposato/a,italia,85031,car,6,3078,good
36,triennale,manager,95827,rent,48349,male,divorziato/a,italia,91241,car,6,2988,good
38,phd,manager,86123,rent,6267,male,sposato/a,europa,68667,house,3,3019,good
50,phd,manager,98713,rent,22426,male,vedovo/a,italia,80194,car,6,3101,good
37,magistrale,impiegato,63269,rent,39922,male,sposato/a,italia,70620,furniture,6,1132,good
44,phd,manager,87593,rent,7668,male,divorziato/a,italia,69614,education,4,2957,good
32,magistrale,impiegato,50882,own,16091,male,divorziato/a,extra-europa,65947,car,6,1234,good
44,phd,ceo,117206,rent,19939,female,divorziato/a,italia,83106,education,5,3933,good
34,magistrale,ceo,123107,rent,49987,female,sposato/a,extra-europa,79468,car,5,3877,good
51,phd,impiegato,55957,own,14654,male,sposato/a,europa,68917,car,6,1274,good
44,magistrale,manager,100406,rent,41304,female,vedovo/a,italia,87359,furniture,3,3022,good
53,phd,impiegato,59747,own,48447,female,sposato/a,italia,63365,house,6,1206,good
45,triennale,impiegato,69304,own,46281,female,divorziato/a,extra-europa,55608,furniture,5,1270,good
46,phd,ceo,104847,own,27975,female,single,italia,88382,education,6,4039,good
40,magistrale,manager,91969,rent,4368,male,single,italia,66326,car,4,3022,good
32,phd,ceo,119093,rent,25853,female,divorziato/a,extra-europa,107719,car,3,4026,good
48,magistrale,manager,83674,own,9457,male,divorziato/a,extra-europa,76712,house,5,3047,good
32,magistrale,impiegato,63798,rent,1791,female,divorziato/a,italia,65027,furniture,6,1153,good
57,magistrale,ceo,105835,rent,463,male,vedovo/a,europa,82767,house,6,3914,good
50,phd,ceo,102274,rent,4040,female,vedovo/a,europa,103982,house,3,3998,good
37,triennale,ceo,98203,rent,38215,female,vedovo/a,europa,115529,furniture,4,4053,good
43,phd,ceo,93328,rent,5641,male,vedovo/a,italia,101828,car,4,4161,good
35,triennale,manager,82516,rent,20159,female,sposato/a,italia,84166,house,3,3151,good
52,phd,manager,92980,own,5470,female,sposato/a,extra-europa,98567,house,4,3098,good
36,triennale,ceo,93876,own,46488,male,divorziato/a,extra-europa,109951,house,3,4143,good
55,triennale,manager,88531,own,8058,female,single,italia,66200,car,6,2997,good
49,phd,ceo,101314,rent,33824,female,vedovo/a,europa,92796,education,5,3878,good
31,triennale,manager,83087,own,3229,male,single,extra-europa,91384,furniture,4,2919,good
38,magistrale,manager,83396,own,17054,female,sposato/a,extra-europa,88079,car,5,3051,good
47,triennale,impiegato,70230,rent,40919,male,sposato/a,italia,68702,car,6,1224,good
57,phd,manager,91509,rent,10419,female,divorziato/a,europa,74623,house,5,3011,good
58,triennale,ceo,109561,own,24093,male,divorziato/a,italia,93222,car,3,4058,good
37,triennale,manager,92376,rent,2046,female,sposato/a,italia,76673,car,5,3063,good
34,phd,ceo,105127,own,22979,male,sposato/a,italia,106502,furniture,3,4372,good
32,magistrale,impiegato,74224,own,490,male,divorziato/a,europa,47893,furniture,6,1409,good
44,triennale,manager,86036,rent,42976,female,single,extra-europa,73127,furniture,3,3042,good
51,triennale,impiegato,58358,rent,45671,male,single,extra-europa,79216,car,5,1265,good
56,phd,ceo,93280,rent,13413,male,divorziato/a,extra-europa,92658,education,3,4043,good
55,phd,ceo,103878,rent,2038,male,sposato/a,italia,90642,education,4,4207,good
45,triennale,manager,85694,rent,9445,male,vedovo/a,extra-europa,69971,house,3,2936,good
56,triennale,ceo,100669,own,16961,female,sposato/a,italia,105497,furniture,3,4053,good
42,phd,impiegato,62225,rent,48410,female,sposato/a,italia,69205,education,5,1117,good
46,magistrale,impiegato,75558,rent,14208,female,divorziato/a,extra-europa,47182,furniture,6,1214,good
33,phd,manager,87249,rent,26196,female,sposato/a,extra-europa,79195,education,3,2978,good
51,magistrale,impiegato,57762,rent,19649,male,vedovo/a,europa,61307,furniture,5,1260,good
46,triennale,manager,83313,rent,6220,male,single,extra-europa,69985,car,3,2793,good
41,magistrale,ceo,120816,rent,14671,male,divorziato/a,italia,93259,furniture,5,3907,good
59,magistrale,impiegato,65528,rent,44067,female,vedovo/a,europa,53512,furniture,6,1198,good
36,phd,ceo,102525,own,4268,male,divorziato/a,italia,92202,house,4,3962,good
59,phd,manager,96196,own,11333,female,sposato/a,europa,73940,house,5,2936,good
43,magistrale,manager,100541,rent,29730,male,sposato/a,extra-europa,75485,car,5,3017,good
39,magistrale,ceo,101409,own,24500,female,vedovo/a,europa,85914,furniture,3,4111,good
53,phd,ceo,99991,own,19002,female,divorziato/a,extra-europa,114719,furniture,5,3863,good
30,phd,ceo,102750,own,21629,female,single,italia,97774,car,4,3837,good
38,phd,ceo,105228,rent,49718,female,single,europa,103141,car,4,4012,good
42,phd,ceo,98862,rent,19918,female,sposato/a,extra-europa,87491,furniture,4,4143,good
43,triennale,manager,82345,rent,11488,male,sposato/a,italia,72236,house,6,2937,good
48,triennale,impiegato,66225,rent,5922,male,sposato/a,extra-europa,71719,car,5,1035,good
52,phd,manager,80080,rent,24064,male,single,europa,79724,furniture,3,2899,good
47,phd,manager,81311,own,8171,female,vedovo/a,italia,53581,education,4,2998,good
58,phd,ceo,91693,rent,18759,female,sposato/a,italia,103418,car,3,4064,good
52,triennale,impiegato,56825,rent,33276,female,sposato/a,extra-europa,30580,furniture,6,1273,good
48,phd,ceo,94653,rent,47572,male,sposato/a,europa,97193,education,6,3883,good
50,phd,ceo,96079,own,26143,female,sposato/a,extra-europa,103297,house,3,3970,good
58,phd,ceo,100738,rent,34423,female,divorziato/a,europa,97418,education,6,4233,good
