age,education,job,income,house,credit,sex,relationship,country,loan
46,magistrale,privato,42910,rent,48791,female,sposato/a,europa,bad
33,triennale,manager,76127,own,30201,female,single,europa,bad
36,diploma,privato,37656,own,9808,male,divorziato/a,europa,bad
47,nessuno,privato,58756,rent,33754,male,vedovo/a,italia,bad
47,nessuno,disoccupato,9000,none,16282,female,divorziato/a,extra-europa,bad
58,nessuno,privato,61038,rent,40864,female,sposato/a,extra-europa,bad
34,nessuno,disoccupato,9000,rent,13676,male,sposato/a,extra-europa,bad
46,nessuno,operaio,21800,own,27644,male,vedovo/a,europa,bad
37,diploma,operaio,29055,own,45744,female,divorziato/a,europa,bad
59,phd,ceo,102814,own,35204,male,sposato/a,europa,good
31,nessuno,disoccupato,9000,rent,19297,female,sposato/a,extra-europa,bad
40,magistrale,privato,57929,rent,12027,male,divorziato/a,extra-europa,bad
59,diploma,ceo,102704,rent,24642,male,sposato/a,italia,bad
52,triennale,manager,74413,rent,36067,female,sposato/a,europa,bad
55,nessuno,disoccupato,9000,rent,15323,male,vedovo/a,europa,bad
35,magistrale,impiegato,62934,rent,46106,female,sposato/a,italia,bad
53,diploma,impiegato,57191,rent,13644,male,sposato/a,italia,bad
53,magistrale,impiegato,41155,rent,1795,female,divorziato/a,italia,bad
46,phd,manager,78018,own,47970,male,sposato/a,extra-europa,bad
47,magistrale,privato,56934,rent,2677,female,sposato/a,extra-europa,bad
58,magistrale,privato,43933,own,3378,male,divorziato/a,europa,bad
43,nessuno,manager,94955,own,17201,female,sposato/a,extra-europa,bad
32,phd,ceo,89126,rent,19726,male,vedovo/a,extra-europa,good
32,magistrale,ceo,115393,rent,18762,male,divorziato/a,italia,good
41,magistrale,privato,50728,own,27241,female,divorziato/a,europa,bad
35,phd,impiegato,72117,own,19737,female,divorziato/a,italia,good
52,diploma,privato,46550,rent,21887,male,sposato/a,europa,bad
42,magistrale,impiegato,49093,rent,15882,female,divorziato/a,extra-europa,bad
57,magistrale,manager,86684,rent,40922,female,single,europa,good
40,nessuno,privato,50226,rent,19354,male,divorziato/a,italia,bad
59,diploma,manager,77527,rent,17232,male,divorziato/a,europa,bad
41,magistrale,ceo,95588,own,35567,male,single,europa,good
35,nessuno,privato,40517,rent,46766,male,sposato/a,extra-europa,bad
36,phd,privato,49635,rent,10316,male,sposato/a,extra-europa,bad
31,phd,manager,74433,rent,11428,female,vedovo/a,extra-europa,bad
47,magistrale,manager,88170,rent,10052,female,sposato/a,italia,good
51,triennale,operaio,32020,own,26280,male,divorziato/a,extra-europa,bad
55,nessuno,disoccupato,9000,rent,42542,female,divorziato/a,europa,bad
54,diploma,operaio,55026,rent,27075,male,sposato/a,italia,bad
33,magistrale,ceo,107284,rent,45648,male,single,extra-europa,good
50,diploma,impiegato,59323,own,18557,female,sposato/a,italia,bad
32,diploma,operaio,64476,own,9029,female,divorziato/a,extra-europa,bad
47,magistrale,privato,24997,own,25046,male,sposato/a,europa,bad
47,diploma,operaio,32114,rent,10627,female,vedovo/a,europa,bad
37,phd,manager,68270,rent,31721,male,divorziato/a,italia,bad
49,nessuno,disoccupato,9000,own,6187,female,vedovo/a,extra-europa,bad
44,diploma,privato,45157,rent,8380,female,divorziato/a,italia,bad
50,magistrale,privato,40982,rent,38142,female,vedovo/a,europa,bad
58,diploma,operaio,35750,own,10643,female,divorziato/a,extra-europa,bad
46,diploma,impiegato,52394,rent,15373,male,vedovo/a,extra-europa,bad
59,diploma,ceo,109398,rent,24638,female,single,italia,bad
34,phd,manager,71241,own,22435,male,sposato/a,europa,bad
51,triennale,manager,82096,own,14973,male,sposato/a,europa,good
48,triennale,privato,48203,own,23371,male,sposato/a,europa,bad
31,diploma,privato,59028,own,17207,female,divorziato/a,extra-europa,bad
37,phd,manager,74347,rent,3660,female,sposato/a,europa,bad
37,triennale,privato,62090,rent,49294,female,vedovo/a,extra-europa,bad
46,phd,ceo,99547,rent,39723,female,sposato/a,extra-europa,good
46,phd,privato,49313,rent,13364,male,sposato/a,italia,bad
32,magistrale,impiegato,79316,rent,2810,male,divorziato/a,europa,bad
37,triennale,manager,84868,rent,47170,female,sposato/a,europa,good
34,magistrale,manager,93742,rent,45291,female,divorziato/a,europa,good
54,phd,privato,37876,own,24801,male,sposato/a,europa,bad
37,nessuno,impiegato,71838,rent,5409,female,divorziato/a,extra-europa,bad
56,magistrale,manager,74041,rent,41896,male,vedovo/a,europa,bad
37,phd,ceo,117316,rent,2941,male,divorziato/a,europa,good
53,diploma,ceo,81403,rent,18279,female,sposato/a,extra-europa,bad
36,diploma,operaio,22054,own,13755,male,divorziato/a,europa,bad
50,magistrale,impiegato,52784,rent,36640,male,vedovo/a,europa,bad
45,diploma,impiegato,60793,own,23365,female,vedovo/a,extra-europa,bad
59,nessuno,disoccupato,9000,none,40421,male,vedovo/a,europa,bad
58,phd,privato,54421,rent,34573,female,sposato/a,italia,bad
35,triennale,privato,71585,rent,29986,male,divorziato/a,europa,bad
32,triennale,manager,86858,own,45875,male,sposato/a,italia,good
33,phd,privato,50612,rent,37701,female,sposato/a,extra-europa,bad
33,magistrale,operaio,40630,rent,35161,female,sposato/a,extra-europa,bad
42,nessuno,operaio,43439,rent,38135,female,single,extra-europa,bad
30,phd,impiegato,54575,rent,44050,male,vedovo/a,europa,bad
40,phd,privato,66499,own,18311,male,divorziato/a,italia,bad
50,magistrale,manager,79631,rent,12352,female,divorziato/a,europa,bad
40,diploma,operaio,24207,own,7276,male,divorziato/a,europa,bad
47,magistrale,impiegato,60145,rent,33144,female,single,europa,bad
48,nessuno,impiegato,67795,rent,36165,female,vedovo/a,italia,bad
56,phd,ceo,95977,rent,4933,male,single,europa,good
56,magistrale,operaio,21962,rent,17092,male,sposato/a,europa,bad
57,magistrale,manager,77589,rent,30502,male,single,italia,bad
51,magistrale,privato,67604,rent,38485,male,sposato/a,italia,bad
35,magistrale,manager,71044,rent,5647,female,sposato/a,europa,bad
51,diploma,impiegato,57768,rent,47321,male,vedovo/a,extra-europa,bad
35,triennale,manager,72069,own,3516,male,sposato/a,extra-europa,bad
42,diploma,privato,67949,rent,32708,male,sposato/a,extra-europa,bad
57,nessuno,disoccupato,9000,none,43627,female,divorziato/a,extra-europa,bad
45,phd,privato,35219,own,27511,male,divorziato/a,italia,bad
47,diploma,impiegato,58281,own,4558,female,vedovo/a,italia,bad
55,phd,manager,70625,own,13805,male,divorziato/a,europa,bad
38,phd,manager,86130,rent,16273,male,vedovo/a,italia,good
56,phd,ceo,95731,own,46276,female,divorziato/a,extra-europa,good
35,phd,privato,54275,rent,23424,male,sposato/a,extra-europa,bad
36,nessuno,operaio,40731,rent,18525,male,divorziato/a,europa,bad
51,phd,ceo,111723,rent,15938,female,vedovo/a,italia,good
56,phd,impiegato,66756,rent,37543,female,sposato/a,europa,bad
49,phd,manager,73412,rent,3834,male,vedovo/a,europa,bad
33,nessuno,privato,49545,own,30669,male,sposato/a,italia,bad
34,diploma,operaio,23300,own,4062,female,divorziato/a,europa,bad
45,phd,disoccupato,9000,own,44286,female,divorziato/a,italia,bad
47,triennale,operaio,23167,own,34657,female,divorziato/a,europa,bad
38,nessuno,disoccupato,9000,own,47504,male,sposato/a,italia,bad
48,triennale,manager,81799,rent,37169,male,sposato/a,extra-europa,good
36,magistrale,ceo,105583,rent,29588,male,single,italia,good
40,diploma,operaio,45058,rent,24749,female,sposato/a,europa,bad
56,magistrale,manager,77986,rent,9568,male,sposato/a,italia,bad
52,magistrale,operaio,31263,own,49157,male,divorziato/a,europa,bad
50,nessuno,manager,68154,rent,21919,male,sposato/a,extra-europa,bad
55,diploma,impiegato,62711,rent,13128,male,sposato/a,extra-europa,bad
40,triennale,impiegato,61479,rent,25161,female,vedovo/a,italia,bad
37,diploma,privato,42012,rent,6331,male,sposato/a,extra-europa,bad
32,magistrale,privato,68485,rent,40198,male,single,extra-europa,bad
43,triennale,operaio,44651,rent,1816,female,single,extra-europa,bad
43,nessuno,disoccupato,9000,rent,7463,female,single,europa,bad
44,triennale,impiegato,38754,own,4075,female,divorziato/a,extra-europa,bad
35,diploma,impiegato,56278,rent,25673,male,single,extra-europa,bad
32,nessuno,disoccupato,9000,rent,42809,female,sposato/a,europa,bad
52,magistrale,privato,43827,rent,11093,female,vedovo/a,europa,bad
33,diploma,privato,59274,rent,42635,male,divorziato/a,europa,bad
54,nessuno,impiegato,61517,own,9268,male,divorziato/a,extra-europa,bad
41,magistrale,privato,29479,rent,10583,male,divorziato/a,europa,bad
44,phd,privato,56117,rent,29318,male,sposato/a,italia,bad
40,magistrale,impiegato,62186,rent,38113,female,divorziato/a,europa,bad
44,diploma,operaio,42389,rent,31679,male,divorziato/a,italia,bad
46,phd,manager,81891,rent,18785,female,sposato/a,italia,good
40,magistrale,manager,80668,rent,12955,male,divorziato/a,europa,good
52,phd,manager,76034,rent,45788,male,sposato/a,europa,bad
36,magistrale,manager,76493,rent,15302,female,divorziato/a,europa,bad
48,magistrale,ceo,105106,rent,2661,female,divorziato/a,europa,good
57,triennale,operaio,42612,rent,40564,female,divorziato/a,italia,bad
30,magistrale,ceo,91973,rent,10734,male,single,extra-europa,good
42,phd,impiegato,50477,rent,6939,male,single,italia,bad
34,triennale,manager,68445,rent,25005,female,sposato/a,europa,bad
44,magistrale,impiegato,63687,rent,36272,male,sposato/a,italia,bad
53,diploma,impiegato,63605,own,31646,male,divorziato/a,europa,bad
59,diploma,manager,89597,rent,38483,male,divorziato/a,extra-europa,bad
51,magistrale,manager,63431,rent,32718,female,vedovo/a,europa,bad
48,magistrale,privato,59009,rent,11354,female,sposato/a,europa,bad
52,triennale,operaio,42982,rent,3972,female,sposato/a,extra-europa,bad
38,triennale,privato,47011,own,40165,male,sposato/a,europa,bad
59,nessuno,manager,87690,rent,31069,male,single,extra-europa,bad
39,triennale,manager,82797,rent,39354,female,sposato/a,europa,good
37,triennale,privato,56742,rent,38740,female,single,extra-europa,bad
48,triennale,manager,96333,rent,47450,female,single,italia,good
43,magistrale,impiegato,47880,rent,41284,female,single,extra-europa,bad
51,magistrale,privato,76250,rent,37300,female,divorziato/a,europa,bad
33,phd,ceo,116939,rent,28644,male,sposato/a,extra-europa,good
50,phd,ceo,109071,rent,47771,male,sposato/a,europa,good
52,magistrale,impiegato,57121,own,34331,male,vedovo/a,extra-europa,good
48,phd,manager,98238,rent,1018,male,single,italia,good
52,magistrale,privato,42560,own,572,male,divorziato/a,extra-europa,bad
48,triennale,impiegato,66004,rent,23320,female,sposato/a,europa,bad
58,phd,ceo,107008,rent,7821,female,single,europa,good
52,nessuno,disoccupato,9000,own,13648,female,sposato/a,extra-europa,bad
50,diploma,privato,31845,own,23042,female,divorziato/a,italia,bad
30,magistrale,ceo,85987,own,4086,female,sposato/a,europa,good
31,phd,ceo,111987,rent,40821,male,sposato/a,europa,good
52,diploma,impiegato,62779,rent,15597,male,divorziato/a,italia,bad
40,triennale,privato,46674,own,28811,female,sposato/a,europa,bad
51,phd,impiegato,62585,rent,47894,female,vedovo/a,europa,bad
34,triennale,operaio,19647,own,37369,male,vedovo/a,italia,bad
51,diploma,privato,34479,rent,21957,female,sposato/a,extra-europa,bad
52,diploma,privato,34346,rent,10515,male,sposato/a,extra-europa,bad
31,phd,impiegato,55672,own,38157,female,sposato/a,europa,good
37,triennale,impiegato,35511,own,15195,female,sposato/a,italia,bad
45,phd,ceo,87804,own,28569,female,vedovo/a,europa,good
41,nessuno,disoccupato,9000,rent,48417,female,divorziato/a,italia,bad
48,nessuno,manager,89434,rent,45822,female,sposato/a,europa,bad
56,triennale,impiegato,50716,rent,35015,male,divorziato/a,extra-europa,bad
50,triennale,manager,73861,own,9325,male,vedovo/a,extra-europa,bad
30,triennale,privato,43020,own,2352,male,sposato/a,extra-europa,bad
41,diploma,impiegato,67014,rent,19143,male,divorziato/a,italia,bad
44,nessuno,operaio,27755,rent,41527,female,single,extra-europa,bad
57,magistrale,privato,51143,rent,11765,male,sposato/a,italia,bad
48,diploma,privato,67330,rent,35774,female,divorziato/a,italia,bad
58,phd,privato,65283,own,9731,male,divorziato/a,europa,bad
43,magistrale,manager,102267,own,45987,female,divorziato/a,extra-europa,good
44,nessuno,manager,82350,rent,49267,female,single,extra-europa,bad
56,magistrale,manager,84217,rent,23630,male,sposato/a,extra-europa,good
53,nessuno,operaio,43474,rent,43727,male,vedovo/a,extra-europa,bad
57,nessuno,disoccupato,9000,none,26358,male,sposato/a,europa,bad
32,triennale,privato,36562,own,32924,male,divorziato/a,italia,bad
42,phd,ceo,106336,rent,15811,male,sposato/a,europa,good
56,magistrale,impiegato,56467,rent,39253,female,sposato/a,extra-europa,bad
40,magistrale,manager,79599,rent,3232,female,sposato/a,europa,bad
53,phd,manager,90758,rent,12804,female,sposato/a,italia,good
58,phd,manager,94320,own,49490,male,sposato/a,extra-europa,good
33,triennale,ceo,96843,rent,506,male,sposato/a,europa,good
49,diploma,operaio,36261,own,39459,male,sposato/a,europa,bad
55,magistrale,impiegato,54820,own,30715,female,vedovo/a,italia,good
34,diploma,operaio,37010,rent,43636,male,divorziato/a,extra-europa,bad
50,phd,ceo,89012,rent,47815,male,sposato/a,europa,good
35,triennale,operaio,33262,own,775,female,divorziato/a,italia,bad
40,phd,manager,94855,rent,8367,male,single,italia,good
47,magistrale,ceo,113000,rent,29735,male,sposato/a,extra-europa,good
45,diploma,disoccupato,9000,rent,21256,female,sposato/a,italia,bad
56,nessuno,disoccupato,9000,own,34013,male,sposato/a,europa,bad
41,nessuno,disoccupato,9000,none,20645,male,divorziato/a,extra-europa,bad
43,magistrale,operaio,32392,own,42432,female,single,extra-europa,bad
58,diploma,disoccupato,9000,none,47133,female,vedovo/a,europa,bad
34,phd,privato,48985,own,41628,female,single,italia,bad
40,diploma,impiegato,62663,rent,36347,male,divorziato/a,europa,bad
55,diploma,ceo,78979,rent,17503,female,single,italia,bad
44,diploma,disoccupato,9000,rent,46653,male,divorziato/a,extra-europa,bad
41,triennale,operaio,50284,own,14602,male,divorziato/a,italia,bad
34,phd,impiegato,34254,own,26439,female,divorziato/a,extra-europa,bad
56,phd,manager,75518,rent,3563,male,divorziato/a,europa,bad
55,diploma,privato,48282,rent,28285,male,sposato/a,italia,bad
30,triennale,privato,57941,own,42195,female,divorziato/a,italia,bad
51,magistrale,impiegato,61872,rent,25703,female,sposato/a,extra-europa,bad
30,magistrale,impiegato,41220,rent,27115,female,single,europa,bad
31,magistrale,manager,80538,rent,10120,female,divorziato/a,italia,good
40,nessuno,disoccupato,9000,none,49677,male,vedovo/a,europa,bad
56,triennale,impiegato,61564,own,41705,male,sposato/a,europa,good
43,nessuno,disoccupato,9000,none,27639,male,vedovo/a,extra-europa,bad
46,magistrale,manager,94630,own,45893,female,sposato/a,extra-europa,good
33,magistrale,impiegato,60447,rent,30945,female,sposato/a,italia,bad
35,phd,privato,50711,rent,4435,male,sposato/a,italia,bad
39,triennale,manager,102224,rent,35148,female,divorziato/a,extra-europa,good
52,phd,privato,65014,rent,38265,female,sposato/a,italia,bad
34,triennale,manager,77785,rent,33157,male,vedovo/a,italia,bad
52,magistrale,privato,25030,own,17492,male,divorziato/a,italia,bad
35,magistrale,privato,47956,rent,39754,male,single,italia,bad
47,diploma,manager,82252,own,28147,female,vedovo/a,extra-europa,bad
51,diploma,ceo,86316,rent,22137,female,divorziato/a,extra-europa,bad
34,phd,manager,69405,rent,130,male,divorziato/a,europa,bad
39,nessuno,disoccupato,9000,none,14272,female,divorziato/a,italia,bad
57,diploma,privato,56115,own,48313,male,sposato/a,extra-europa,bad
38,phd,manager,83379,rent,30878,female,sposato/a,extra-europa,good
36,magistrale,manager,70227,own,22448,female,single,italia,bad
58,magistrale,manager,73218,own,38868,female,single,italia,bad
54,nessuno,operaio,29298,own,35050,female,single,europa,bad
30,magistrale,operaio,32035,own,23119,female,sposato/a,europa,bad
41,diploma,privato,57737,own,6899,female,sposato/a,italia,bad
58,nessuno,privato,61220,own,25088,male,single,extra-europa,bad
36,magistrale,disoccupato,9000,none,49927,male,single,europa,bad
45,nessuno,disoccupato,9000,none,22466,female,sposato/a,europa,bad
55,nessuno,disoccupato,9000,none,29680,male,vedovo/a,extra-europa,bad
59,diploma,operaio,35516,own,3795,female,single,italia,bad
48,phd,impiegato,50687,rent,2845,male,vedovo/a,europa,bad
53,magistrale,manager,78223,rent,45667,male,divorziato/a,europa,bad
52,phd,impiegato,41860,rent,45623,male,sposato/a,europa,bad
31,triennale,ceo,107763,rent,23848,female,single,italia,good
41,magistrale,operaio,37838,own,5521,female,divorziato/a,extra-europa,bad
54,diploma,operaio,39791,rent,45084,female,sposato/a,europa,bad
47,nessuno,operaio,20582,own,18335,female,sposato/a,europa,bad
35,magistrale,manager,78436,rent,14125,female,divorziato/a,europa,bad
48,triennale,privato,39248,own,47860,male,divorziato/a,europa,bad
52,magistrale,manager,90196,rent,32612,male,divorziato/a,italia,good
44,phd,disoccupato,9000,own,13162,male,sposato/a,italia,bad
40,nessuno,disoccupato,9000,rent,28507,male,single,extra-europa,bad
37,magistrale,privato,44784,rent,4127,female,divorziato/a,extra-europa,bad
53,diploma,operaio,37832,own,3009,male,divorziato/a,extra-europa,bad
46,magistrale,privato,49629,own,35196,male,divorziato/a,italia,bad
35,nessuno,impiegato,62547,rent,17239,female,single,italia,bad
36,nessuno,operaio,46750,rent,9296,male,sposato/a,extra-europa,bad
58,magistrale,privato,59293,rent,38082,female,sposato/a,extra-europa,bad
59,nessuno,disoccupato,9000,none,44394,female,vedovo/a,extra-europa,bad
48,phd,manager,83834,rent,37329,female,divorziato/a,italia,good
44,triennale,manager,70909,own,25922,female,single,italia,bad
48,phd,manager,61861,rent,46926,male,sposato/a,extra-europa,bad
33,magistrale,operaio,47288,own,34488,female,vedovo/a,extra-europa,bad
50,triennale,operaio,50081,rent,29322,female,sposato/a,extra-europa,bad
49,diploma,privato,54530,rent,4630,female,sposato/a,extra-europa,bad
